"dot(grad,param)","dot(grad[n-10], grad[n])","dot(grad[n-11], grad[n])","dot(grad[n-12], grad[n])","dot(grad[n-13], grad[n])","dot(grad[n-14], grad[n])","dot(grad[n-15], grad[n])","dot(grad[n-16], grad[n])","dot(grad[n-17], grad[n])","dot(grad[n-18], grad[n])","dot(grad[n-19], grad[n])","dot(grad[n-1], grad[n])","dot(grad[n-20], grad[n])","dot(grad[n-2], grad[n])","dot(grad[n-3], grad[n])","dot(grad[n-4], grad[n])","dot(grad[n-5], grad[n])","dot(grad[n-6], grad[n])","dot(grad[n-7], grad[n])","dot(grad[n-8], grad[n])","dot(grad[n-9], grad[n])","dot(step[n-10], step[n])","dot(step[n-11], step[n])","dot(step[n-12], step[n])","dot(step[n-13], step[n])","dot(step[n-14], step[n])","dot(step[n-15], step[n])","dot(step[n-16], step[n])","dot(step[n-17], step[n])","dot(step[n-18], step[n])","dot(step[n-19], step[n])","dot(step[n-1], step[n])","dot(step[n-20], step[n])","dot(step[n-2], step[n])","dot(step[n-3], step[n])","dot(step[n-4], step[n])","dot(step[n-5], step[n])","dot(step[n-6], step[n])","dot(step[n-7], step[n])","dot(step[n-8], step[n])","dot(step[n-9], step[n])",epoch,grad_norm,learning_rate,param_norm,step,step_size,test/accuracy,test/loss,test/precision,test/recall,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
-0.7082892656326294,0.04568580538034439,0.050904273986816406,0.053597722202539444,0.058292455971241,0.051785074174404144,0.03103378601372242,-0.09614095836877823,-0.12119898945093155,,,0.06655854731798172,,0.06160176172852516,0.0584876611828804,0.05456600338220596,0.05740940943360329,0.05406245216727257,0.05411287024617195,0.05184555426239967,0.04715508222579956,4.983543872833252,5.62322998046875,6.40411376953125,7.389125823974609,8.69227409362793,10.534812927246094,13.488685607910156,15.456859588623047,,,2.0398898124694824,,2.233055591583252,2.4471704959869385,2.685814380645752,2.9542055130004883,3.2564573287963867,3.599302053451538,3.992544651031494,4.449154853820801,0,0.258145272731781,0.009999999776482582,81.70789337158203,17,1.3655506372451782,,,,,,0.8652925491333008,0.7741910815238953,,,,
-0.7134882211685181,0.04303710162639618,0.04414868727326393,0.050479840487241745,0.05459165573120117,0.05856351926922798,0.05891963094472885,0.04288636893033981,-0.10701277107000351,-0.09453234821557999,,0.06032208353281021,,0.061650678515434265,0.05984187498688698,0.05648396909236908,0.054143618792295456,0.05550433695316315,0.0487438440322876,0.048285532742738724,0.0488695353269577,4.0471343994140625,4.532678604125977,5.113964080810547,5.823383331298828,6.717538833618164,7.899744033813477,9.571505546569824,12.254558563232422,14.046723365783691,,1.7048537731170654,,1.8628873825073242,2.0371172428131104,2.230506658554077,2.4463508129119873,2.689743995666504,2.963719129562378,3.275034189224243,3.632351875305176,0,0.26103675365448,0.009999999776482582,82.84840393066406,18,1.2495094537734985,,,,,,0.8544872403144836,0.756288468837738,,,,
-0.6971032619476318,0.04536157846450806,0.04283564165234566,0.04217462241649628,0.0479617565870285,0.047592893242836,0.05254633352160454,0.049985677003860474,0.03347260504961014,-0.07787761837244034,-0.12260150909423828,0.059935640543699265,,0.058652158826589584,0.05957644432783127,0.05682435259222984,0.05408705025911331,0.0533926784992218,0.05519811064004898,0.04795941710472107,0.04666988551616669,3.305875539779663,3.6828665733337402,4.124124526977539,4.652487754821777,5.297307014465332,6.109724521636963,7.183368682861328,8.701770782470703,11.140663146972656,12.772845268249512,1.430910348892212,,1.5603164434432983,1.7027645111083984,1.8597279787063599,2.0343177318573,2.2295634746551514,2.450143337249756,2.698397159576416,2.981062412261963,0,0.25200629234313965,0.009999999776482582,83.8892822265625,19,1.14637291431427,,,,,,0.8480811715126038,0.7588862180709839,,,,
-0.7022466659545898,0.04186791554093361,0.04410610720515251,0.041163213551044464,0.043247807770967484,0.04923468828201294,0.054006386548280716,0.05914870649576187,0.05735646188259125,0.018952971324324608,-0.09063547849655151,0.05857928469777107,-0.09379948675632477,0.05869750306010246,0.054593876004219055,0.0565173402428627,0.05518029257655144,0.0526469387114048,0.05758613720536232,0.05290233716368675,0.04648903012275696,2.7147769927978516,3.010589122772217,3.353616714477539,3.755115509033203,4.235764503479004,4.822265148162842,5.5604424476623535,6.535196304321289,7.914046287536621,10.13277530670166,1.2065171003341675,11.620260238647461,1.3114612102508545,1.428052306175232,1.5567208528518677,1.6983084678649902,1.8560391664505005,2.0328330993652344,2.2326338291168213,2.457834005355835,0,0.25227832794189453,0.009999999776482582,84.83970642089844,20,1.0536930561065674,,,,,,0.8718494772911072,0.7125214338302612,,,,
-0.712209939956665,0.041816648095846176,0.047830041497945786,0.051058080047369,0.04119552671909332,0.04870316758751869,0.0454578623175621,0.05232445150613785,0.05338086187839508,0.04043356329202652,0.015061397105455399,0.053287629038095474,-0.06315877288579941,0.05299451947212219,0.05538782477378845,0.053330592811107635,0.0580337755382061,0.053566139191389084,0.0528278648853302,0.04534367471933365,0.045693568885326385,2.2397406101226807,2.473738670349121,2.7429611682891846,3.0548176765441895,3.4203877449035645,3.8573803901672363,4.3911895751953125,5.062142848968506,5.9478654861450195,7.201792240142822,1.0202500820159912,9.22039794921875,1.1069613695144653,1.2014967203140259,1.3065791130065918,1.42277193069458,1.5503898859024048,1.6930664777755737,1.8532109260559082,2.0349302291870117,0,0.2523467540740967,0.009999999776482582,85.70783233642578,21,0.9695305228233337,,,,,,0.8792424201965332,0.689401388168335,,,,
-0.6798029541969299,0.0436866395175457,0.0422203466296196,0.045826505869627,0.04632885009050369,0.040881041437387466,0.04631245136260986,0.041376158595085144,0.0457523837685585,0.04592383652925491,0.040231168270111084,0.05315433442592621,0.0189487487077713,0.049150507897138596,0.04786554351449013,0.04999234899878502,0.047649141401052475,0.049108199775218964,0.04844149947166443,0.04995337128639221,0.048859596252441406,1.8549489974975586,2.041203022003174,2.2542169094085693,2.4990181922912598,2.782663345336914,3.1153862476348877,3.5126798152923584,3.9987919330596924,4.609379768371582,5.415099143981934,0.8652227520942688,6.5560832023620605,0.9371761083602905,1.015326738357544,1.1005548238754272,1.1953731775283813,1.3004271984100342,1.4158401489257812,1.5450429916381836,1.6900546550750732,0,0.23675420880317688,0.009999999776482582,86.50094604492188,22,0.893824577331543,,,,,,0.8613684177398682,0.7004114985466003,,,,
-0.6654887199401855,0.05515465885400772,0.0506422184407711,0.05070051550865173,0.045778047293424606,0.04598717391490936,0.04431099817156792,0.044585153460502625,0.041450243443250656,0.03728368878364563,0.026936020702123642,0.04483174905180931,0.027590569108724594,0.04133366420865059,0.048808831721544266,0.04675126075744629,0.04844605177640915,0.040312521159648895,0.03851586952805519,0.043015897274017334,0.046128373593091965,1.543086290359497,1.692382574081421,1.8613835573196411,2.0547685623168945,2.2772231101989746,2.534907341003418,2.8372654914855957,3.198157787322998,3.640486001968384,4.196300506591797,0.7356463074684143,4.930257797241211,0.79522705078125,0.8603190779685974,0.9307361245155334,1.0077990293502808,1.0934644937515259,1.1890084743499756,1.2940893173217773,1.4116039276123047,0,0.2550309896469116,0.009999999776482582,87.22578430175781,23,0.824819803237915,,,,,,0.8571493625640869,0.6951096653938293,,,,
-0.6795564889907837,0.04423709213733673,0.052094198763370514,0.0480983629822731,0.05159306153655052,0.0466478131711483,0.046623047441244125,0.04703836515545845,0.045098915696144104,0.03938068822026253,0.03698007017374039,0.05245579406619072,0.026123646646738052,0.04360726475715637,0.04156029224395752,0.04501352459192276,0.04372888058423996,0.042684491723775864,0.04030349478125572,0.0387343168258667,0.04287237301468849,1.2900710105895996,1.4094903469085693,1.5448590517044067,1.6982312202453613,1.87363862991333,2.0756051540374756,2.309448480606079,2.583993434906006,2.9117043018341064,3.314146041870117,0.6283981204032898,3.8202672004699707,0.677445650100708,0.7309198379516602,0.7897313833236694,0.853270411491394,0.9229328632354736,1.0005254745483398,1.087390422821045,1.1830942630767822,0,0.2405409961938858,0.009999999776482582,87.88845825195312,24,0.7634928822517395,,,,,,0.873351514339447,0.6558455228805542,,,,
-0.6775327920913696,0.04381401464343071,0.04302104935050011,0.0520644448697567,0.04903694987297058,0.05355615168809891,0.04617694765329361,0.04595332220196724,0.0472831092774868,0.04579053446650505,0.038129959255456924,0.05073273181915283,0.035912852734327316,0.050823066383600235,0.044036753475666046,0.03966870903968811,0.042881548404693604,0.041506342589855194,0.04098852723836899,0.038354553282260895,0.03636777773499489,1.0826389789581299,1.179865837097168,1.2883347272872925,1.410919189453125,1.5499706268310547,1.7087774276733398,1.8920623064041138,2.104292154312134,2.3533542156219482,2.6507153511047363,0.5398916602134705,3.016862630844116,0.5802261233329773,0.6238421201705933,0.6718055605888367,0.7250409126281738,0.7825325131416321,0.8457579612731934,0.9162823557853699,0.9953333735466003,0,0.2403811514377594,0.009999999776482582,88.49449157714844,25,0.7087976932525635,,,,,,0.883708119392395,0.6435773968696594,,,,
-0.686612069606781,0.04802180826663971,0.04406321793794632,0.04362637549638748,0.037947725504636765,0.04005582630634308,0.046588052064180374,0.04860607534646988,0.05104270949959755,0.04473993554711342,0.04791683703660965,0.04265645891427994,0.041635140776634216,0.04223586618900299,0.03905550763010979,0.046582676470279694,0.0477219894528389,0.040763530880212784,0.041554875671863556,0.04269566759467125,0.04676162451505661,0.9099282026290894,0.988772988319397,1.0769453048706055,1.1754064559936523,1.2874813079833984,1.4143542051315308,1.5588092803955078,1.7253525257110596,1.917982578277588,2.1443142890930176,0.4664047360420227,2.4142985343933105,0.4999024271965027,0.5359304547309875,0.5752787590026855,0.6179770231246948,0.6655023097991943,0.7174794673919678,0.7746769189834595,0.8384991884231567,0,0.23936894536018372,0.009999999776482582,89.04886627197266,26,0.6600421667098999,,,,,,0.8907681107521057,0.6047882437705994,,,,
-0.6954430937767029,0.046865303069353104,0.047678086906671524,0.04580259323120117,0.04297604039311409,0.03875472769141197,0.04366081953048706,0.047694601118564606,0.04777224734425545,0.05069056153297424,0.044007521122694016,0.051304206252098083,0.04418139532208443,0.0439080148935318,0.042048558592796326,0.03753890097141266,0.043265070766210556,0.04579034820199013,0.04037158191204071,0.04271544888615608,0.04248066619038582,0.7679120302200317,0.8323543667793274,0.9035013914108276,0.9833633899688721,1.07279634475708,1.1751471757888794,1.290531873703003,1.4216957092285156,1.5728936195373535,1.7476613521575928,0.40569716691970825,1.9532694816589355,0.4325104355812073,0.4623746871948242,0.49467092752456665,0.5303505659103394,0.5686165690422058,0.6112082004547119,0.6583337783813477,0.7100622653961182,0,0.23281452059745789,0.009999999776482582,89.55614471435547,27,0.6163028478622437,,,,,,0.9003016948699951,0.5768400430679321,,,,
-0.658563494682312,0.03997637331485748,0.04188864305615425,0.044033896178007126,0.04400382190942764,0.04209662601351738,0.038878899067640305,0.039912331849336624,0.044323962181806564,0.04688722640275955,0.044978681951761246,0.043517425656318665,0.04026567190885544,0.04452585428953171,0.03746872395277023,0.03612047806382179,0.034052956849336624,0.039670445024967194,0.041830018162727356,0.034688327461481094,0.03538825362920761,0.6508039832115173,0.7033900618553162,0.7616439461708069,0.8259333372116089,0.898137092590332,0.9792343378067017,1.0725675821304321,1.1775258779525757,1.2965881824493408,1.4336005449295044,0.353451669216156,1.5923824310302734,0.3761546015739441,0.3995978832244873,0.42616981267929077,0.45534950494766235,0.48781058192253113,0.5222429037094116,0.5606487989425659,0.6036892533302307,0,0.22425930202007294,0.009999999776482582,90.02030944824219,28,0.5754116177558899,,,,,,0.8992280960083008,0.5852429866790771,,,,
-0.6603125333786011,0.034633819013834,0.040650833398103714,0.03625903278589249,0.03603436425328255,0.03930814936757088,0.03961958363652229,0.041630253195762634,0.042029134929180145,0.04289535805583,0.04381849244236946,0.040075451135635376,0.0434277206659317,0.03727651387453079,0.036760326474905014,0.0406794548034668,0.03568599000573158,0.03992793709039688,0.03782104700803757,0.03639639914035797,0.03410753607749939,0.5532621145248413,0.5963708758354187,0.6441537141799927,0.697208821773529,0.7559474110603333,0.8216602206230164,0.8953242301940918,0.9800368547439575,1.0752947330474854,1.1832802295684814,0.30853837728500366,1.3073655366897583,0.3282124996185303,0.34845781326293945,0.3694307208061218,0.39290812611579895,0.4190872311592102,0.44811785221099854,0.4790235757827759,0.5138651728630066,0,0.22284621000289917,0.009999999776482582,90.44508361816406,29,0.5380741953849792,,,,,,0.9069753885269165,0.5666778683662415,,,,
-0.6555167436599731,0.04027530178427696,0.03942662850022316,0.04268961027264595,0.038811035454273224,0.03907495737075806,0.041287776082754135,0.03917241841554642,0.04246768727898598,0.042949456721544266,0.03922867402434349,0.04058799892663956,0.03803950548171997,0.03658613935112953,0.03639873117208481,0.03377362713217735,0.038498539477586746,0.03316054493188858,0.03606600686907768,0.03743966668844223,0.038453761488199234,0.47250092029571533,0.5081451535224915,0.5471019148826599,0.5902217626571655,0.6381428241729736,0.6913122534751892,0.7507137060165405,0.8176223635673523,0.8945556879043579,0.9809205532073975,0.2709072232246399,1.0789904594421387,0.28756552934646606,0.3047947585582733,0.3227803111076355,0.3417060077190399,0.3626459538936615,0.38646095991134644,0.4128058850765228,0.4408692419528961,0,0.21320901811122894,0.009999999776482582,90.83409881591797,30,0.5054011344909668,,,,,,0.900510311126709,0.5533505082130432,,,,
-0.6578058004379272,0.03437855467200279,0.04174518957734108,0.03968299925327301,0.03905611112713814,0.037731289863586426,0.03535749018192291,0.03854634240269661,0.038864608854055405,0.05157313123345375,0.0452163927257061,0.0403263121843338,0.04265962913632393,0.03605489805340767,0.0320604145526886,0.030974049121141434,0.028722433373332024,0.0394689105451107,0.039653047919273376,0.038029465824365616,0.03694331273436546,0.4062069058418274,0.4350326955318451,0.4670477509498596,0.5020943880081177,0.5410270690917969,0.5843799710273743,0.6327301263809204,0.6865282654762268,0.7473316192626953,0.816436767578125,0.24001625180244446,0.8943804502487183,0.2532690465450287,0.2679056227207184,0.2834468185901642,0.2998482584953308,0.31750309467315674,0.3360404372215271,0.357377290725708,0.3809430003166199,0,0.23017655313014984,0.009999999776482582,91.19044494628906,31,0.47736766934394836,,,,,,0.9005968570709229,0.5405224561691284,,,,
-0.6296782493591309,0.033221494406461716,0.035634953528642654,0.043434351682662964,0.0406910702586174,0.042744994163513184,0.03871471434831619,0.03996080160140991,0.039175886660814285,0.03566647320985794,0.04256674647331238,0.03850487619638443,0.04018884524703026,0.037339285016059875,0.032762330025434494,0.028674695640802383,0.030602185055613518,0.02879471890628338,0.031774286180734634,0.03290707245469093,0.03511492535471916,0.351879745721817,0.3747332692146301,0.4007684886455536,0.42911267280578613,0.46030154824256897,0.49499478936195374,0.5338384509086609,0.5771628022193909,0.6255818009376526,0.6806501150131226,0.2146218717098236,0.7430044412612915,0.22477710247039795,0.23603983223438263,0.2491053193807602,0.26331663131713867,0.2781451344490051,0.2943791449069977,0.31129324436187744,0.330629825592041,0,0.2084030658006668,0.009999999776482582,91.5167236328125,32,0.4520222246646881,,,,,,0.903817355632782,0.5483129620552063,,,,
-0.6182798147201538,0.030620798468589783,0.03244447335600853,0.03664269298315048,0.03807349130511284,0.03931587561964989,0.03920930624008179,0.04012071713805199,0.04170330986380577,0.03736715018749237,0.03599979355931282,0.035378195345401764,0.0354384109377861,0.03222860023379326,0.032572705298662186,0.029757339507341385,0.029873725026845932,0.032919079065322876,0.032131634652614594,0.0286396574229002,0.030222268775105476,0.30618250370025635,0.3254569172859192,0.34596773982048035,0.3691136837005615,0.39433830976486206,0.42196497321128845,0.45296710729599,0.48755496740341187,0.526071310043335,0.5694487690925598,0.19398236274719238,0.6191331744194031,0.20246641337871552,0.2113221287727356,0.22109609842300415,0.232895627617836,0.2456224262714386,0.2587093710899353,0.2731722593307495,0.28855186700820923,0,0.1998235583305359,0.009999999776482582,91.81562042236328,33,0.4319738745689392,,,,,,0.8969366550445557,0.5524901151657104,,,,
-0.6184396147727966,0.024017294868826866,0.022349035367369652,0.0371490903198719,0.04132551699876785,0.03076864592730999,0.034827154129743576,0.03727049380540848,0.043698862195014954,0.04954622685909271,0.03888528421521187,0.03347266465425491,0.03974192962050438,0.02569204941391945,0.018161417916417122,0.02681637741625309,0.0293503999710083,0.037246640771627426,0.04084497690200806,0.04369679465889931,0.024025820195674896,0.2667599320411682,0.2831268608570099,0.3011336922645569,0.3192483186721802,0.33951467275619507,0.3624301552772522,0.38724589347839355,0.4151014983654022,0.4457319974899292,0.4794656038284302,0.17750978469848633,0.5181657075881958,0.1833479106426239,0.19090116024017334,0.1995851695537567,0.20836186408996582,0.21909886598587036,0.22979217767715454,0.2406553030014038,0.2526470124721527,0,0.24968324601650238,0.009999999776482582,92.08953857421875,34,0.4156050682067871,,,,,,0.9005934596061707,0.5288415551185608,,,,
-0.6099462509155273,0.029378361999988556,0.02774321660399437,0.028113707900047302,0.03328653424978256,0.035936180502176285,0.029588449746370316,0.0335763618350029,0.03397630155086517,0.03709446266293526,0.040785107761621475,0.04492684081196785,0.03603658452630043,0.031731341034173965,0.0253976471722126,0.02056783065199852,0.027830764651298523,0.02871197834610939,0.03202657029032707,0.03694431856274605,0.03828918933868408,0.23327681422233582,0.24591204524040222,0.2607288062572479,0.2770247459411621,0.29308047890663147,0.31118571758270264,0.3321981430053711,0.3546878397464752,0.37991148233413696,0.4074092507362366,0.1658252775669098,0.43748971819877625,0.16830597817897797,0.17263846099376678,0.17926158010959625,0.1875087022781372,0.19535675644874573,0.20496875047683716,0.2140926718711853,0.22324496507644653,0,0.21485820412635803,0.009999999776482582,92.34063720703125,35,0.40233156085014343,,,,,,0.9026845693588257,0.5203585028648376,,,,
-0.6072677373886108,0.025616606697440147,0.03366862237453461,0.03394349291920662,0.034491606056690216,0.029224952682852745,0.028026998043060303,0.03366339951753616,0.03336503729224205,0.03356800600886345,0.031158439815044403,0.026004290208220482,0.03031003475189209,0.02123817801475525,0.029574869200587273,0.0335269570350647,0.038047775626182556,0.03289680927991867,0.03124423325061798,0.027581417933106422,0.02703513391315937,0.20633167028427124,0.2156708687543869,0.22670027613639832,0.2397802621126175,0.2541786730289459,0.26858848333358765,0.2853170335292816,0.30436450242996216,0.3247584402561188,0.34772396087646484,0.1544608473777771,0.37279030680656433,0.1576865017414093,0.15994679927825928,0.1634904444217682,0.16878192126750946,0.1752587854862213,0.18177898228168488,0.1899256706237793,0.19803273677825928,0,0.20068737864494324,0.009999999776482582,92.57101440429688,36,0.3867926001548767,,,,,,0.9079176187515259,0.5126419067382812,,,,
